OrderItemId,OrderId,ItemId,ItemPrice
758-03,758,5,695
758-04,758,20,12
758-05,758,19,7
758-06,758,2,22
758-07,758,7,9
758-08,758,6,168
758-09,758,9,64
759-01,759,7,9
760-01,760,17,39
760-02,760,16,29
760-03,760,3,55
760-04,760,4,15
760-05,760,14,999
760-06,760,19,7
760-07,760,5,695
760-08,760,15,56
760-09,760,7,9
761-01,761,18,9
761-02,761,15,56
761-03,761,5,695
761-04,761,12,114
761-05,761,14,999
761-06,761,10,109
761-07,761,3,55
761-08,761,6,168
761-09,761,8,10
761-10,761,7,9
762-01,762,8,10
762-02,762,1,109
762-03,762,12,114
762-04,762,19,7
762-05,762,20,12
763-01,763,10,109
763-02,763,7,9
763-03,763,13,599
763-04,763,9,64
763-05,763,19,7
764-01,764,1,109
764-02,764,10,109
764-03,764,9,64
764-04,764,16,29
764-05,764,17,39
765-01,765,11,109
765-02,765,13,599
765-03,765,7,9
765-04,765,8,10
765-05,765,15,56
765-06,765,20,12
765-07,765,17,39
765-08,765,9,64
765-09,765,5,695
766-01,766,7,9
766-02,766,13,599
766-03,766,8,10
766-04,766,20,12
766-05,766,2,22
766-06,766,14,999
767-01,767,2,22
768-01,768,6,168
768-02,768,2,22
768-03,768,1,109
768-04,768,10,109
768-05,768,4,15
769-01,769,12,114
769-02,769,8,10
769-03,769,7,9
770-01,770,9,64
770-02,770,5,695
770-03,770,16,29
770-04,770,4,15
770-05,770,13,599
770-06,770,7,9
771-01,771,1,109
771-02,771,2,22
771-03,771,16,29
771-04,771,18,9
772-01,772,8,10
772-02,772,20,12
772-03,772,9,64
772-04,772,1,109
773-01,773,3,55
773-02,773,15,56
773-03,773,5,695
773-04,773,6,168
773-05,773,19,7
774-01,774,8,10
774-02,774,14,999
775-01,775,12,114
775-02,775,19,7
775-03,775,6,168
775-04,775,1,109
775-05,775,9,64
776-01,776,1,109
776-02,776,12,114
776-03,776,2,22
776-04,776,20,12
777-01,777,9,64
777-02,777,12,114
777-03,777,3,55
777-04,777,20,12
777-05,777,18,9
777-06,777,1,109
777-07,777,14,999
778-01,778,19,7
778-02,778,3,55
778-03,778,12,114
778-04,778,20,12
779-01,779,9,64
779-02,779,4,15
780-01,780,16,29
780-02,780,17,39
780-03,780,14,999
780-04,780,7,9
780-05,780,5,695
781-01,781,11,109
782-01,782,9,64
782-02,782,12,114
782-03,782,8,10
782-04,782,5,695
782-05,782,14,999
782-06,782,15,56
782-07,782,7,9
782-08,782,3,55
783-01,783,3,55
783-02,783,5,695
783-03,783,9,64
784-01,784,3,55
784-02,784,7,9
784-03,784,10,109
784-04,784,20,12
784-05,784,8,10
785-01,785,19,7
785-02,785,8,10
785-03,785,7,9
785-04,785,15,56
785-05,785,12,114
785-06,785,13,599
786-01,786,8,10
787-01,787,20,12
787-02,787,17,39
787-03,787,4,15
787-04,787,9,64
787-05,787,1,109
787-06,787,10,109
787-07,787,15,56
787-08,787,3,55
787-09,787,8,10
788-01,788,20,12
788-02,788,12,114
788-03,788,6,168
788-04,788,14,999
789-01,789,17,39
789-02,789,18,9
789-03,789,14,999
789-04,789,2,22
789-05,789,3,55
790-01,790,1,109
790-02,790,8,10
791-01,791,9,64
791-02,791,14,999
791-03,791,12,114
792-01,792,10,109
792-02,792,6,168
792-03,792,19,7
792-04,792,20,12
792-05,792,14,999
792-06,792,18,9
792-07,792,1,109
792-08,792,3,55
792-09,792,7,9
793-01,793,8,10
793-02,793,14,999
793-03,793,11,109
793-04,793,13,599
793-05,793,19,7
793-06,793,20,12
793-07,793,15,56
794-01,794,17,39
794-02,794,12,114
794-03,794,1,109
794-04,794,10,109
794-05,794,11,109
794-06,794,19,7
794-07,794,8,10
794-08,794,16,29
794-09,794,6,168
795-01,795,19,7
795-02,795,6,168
795-03,795,4,15
795-04,795,15,56
795-05,795,11,109
795-06,795,5,695
795-07,795,20,12
796-01,796,1,109
796-02,796,19,7
796-03,796,4,15
796-04,796,16,29
796-05,796,3,55
796-06,796,11,109
796-07,796,20,12
797-01,797,11,109
797-02,797,8,10
797-03,797,18,9
797-04,797,1,109
797-05,797,13,599
797-06,797,16,29
797-07,797,9,64
797-08,797,10,109
798-01,798,11,109
798-02,798,16,29
798-03,798,19,7
798-04,798,9,64
798-05,798,10,109
798-06,798,14,999
798-07,798,17,39
799-01,799,15,56
799-02,799,11,109
799-03,799,16,29
799-04,799,14,999
799-05,799,8,10
799-06,799,7,9
799-07,799,17,39
799-08,799,19,7
799-09,799,12,114
799-10,799,4,15
800-01,800,6,168
800-02,800,13,599
800-03,800,9,64
800-04,800,3,55
800-05,800,17,39
800-06,800,11,109
800-07,800,14,999
801-01,801,1,109
801-02,801,15,56
801-03,801,4,15
801-04,801,2,22
801-05,801,20,12
801-06,801,17,39
801-07,801,8,10
801-08,801,9,64
802-01,802,4,15
802-02,802,17,39
802-03,802,7,9
802-04,802,12,114
802-05,802,18,9
802-06,802,1,109
802-07,802,5,695
803-01,803,9,64
803-02,803,7,9
803-03,803,13,599
803-04,803,20,12
803-05,803,17,39
803-06,803,2,22
804-01,804,15,56
804-02,804,12,114
804-03,804,3,55
804-04,804,5,695
804-05,804,10,109
804-06,804,11,109
805-01,805,15,56
805-02,805,6,168
805-03,805,18,9
805-04,805,8,10
805-05,805,11,109
805-06,805,10,109
806-01,806,8,10
806-02,806,2,22
806-03,806,11,109
806-04,806,16,29
806-05,806,5,695
806-06,806,10,109
806-07,806,20,12
806-08,806,9,64
806-09,806,15,56
806-10,806,14,999
807-01,807,13,599
807-02,807,18,9
807-03,807,3,55
807-04,807,11,109
807-05,807,9,64
807-06,807,15,56
807-07,807,7,9
807-08,807,19,7
807-09,807,4,15
808-01,808,18,9
808-02,808,5,695
808-03,808,3,55
808-04,808,19,7
808-05,808,20,12
808-06,808,12,114
808-07,808,14,999
808-08,808,9,64
809-01,809,8,10
809-02,809,11,109
809-03,809,13,599
809-04,809,10,109
809-05,809,14,999
809-06,809,15,56
810-01,810,17,39
810-02,810,8,10
810-03,810,15,56
810-04,810,2,22
810-05,810,14,999
810-06,810,3,55
811-01,811,9,64
811-02,811,5,695
811-03,811,3,55
811-04,811,12,114
812-01,812,7,9
812-02,812,20,12
812-03,812,5,695
812-04,812,1,109
812-05,812,14,999
812-06,812,15,56
812-07,812,19,7
812-08,812,2,22
812-09,812,6,168
813-01,813,17,39
814-01,814,9,64
814-02,814,13,599
814-03,814,8,10
814-04,814,6,168
815-01,815,17,39
815-02,815,13,599
815-03,815,9,64
816-01,816,16,29
816-02,816,6,168
817-01,817,14,999
817-02,817,19,7
817-03,817,20,12
817-04,817,6,168
817-05,817,11,109
817-06,817,15,56
818-01,818,2,22
818-02,818,5,695
818-03,818,18,9
818-04,818,10,109
818-05,818,13,599
818-06,818,8,10
819-01,819,4,15
819-02,819,9,64
819-03,819,20,12
819-04,819,7,9
819-05,819,1,109
819-06,819,14,999
819-07,819,19,7
819-08,819,2,22
820-01,820,7,9
821-01,821,14,999
821-02,821,2,22
821-03,821,16,29
821-04,821,17,39
821-05,821,10,109
821-06,821,8,10
821-07,821,11,109
821-08,821,18,9
822-01,822,13,599
822-02,822,1,109
822-03,822,9,64
822-04,822,19,7
822-05,822,10,109
822-06,822,12,114
822-07,822,5,695
822-08,822,6,168
822-09,822,18,9
823-01,823,11,109
823-02,823,17,39
823-03,823,16,29
823-04,823,20,12
823-05,823,14,999
823-06,823,12,114
823-07,823,4,15
824-01,824,10,109
824-02,824,2,22
825-01,825,5,695
826-01,826,14,999
826-02,826,13,599
826-03,826,1,109
827-01,827,6,168
827-02,827,10,109
827-03,827,18,9
827-04,827,15,56
827-05,827,3,55
827-06,827,4,15
827-07,827,14,999
827-08,827,9,64
827-09,827,1,109
828-01,828,16,29
828-02,828,11,109
828-03,828,6,168
828-04,828,13,599
828-05,828,4,15
828-06,828,7,9
828-07,828,15,56
828-08,828,19,7
828-09,828,1,109
829-01,829,6,168
829-02,829,4,15
829-03,829,15,56
830-01,830,19,7
830-02,830,3,55
830-03,830,9,64
830-04,830,12,114
831-01,831,11,109
831-02,831,5,695
831-03,831,8,10
831-04,831,10,109
831-05,831,2,22
832-01,832,13,599
832-02,832,12,114
832-03,832,17,39
832-04,832,19,7
832-05,832,18,9
832-06,832,11,109
832-07,832,4,15
832-08,832,9,64
832-09,832,1,109
832-10,832,8,10
833-01,833,16,29
833-02,833,10,109
833-03,833,17,39
833-04,833,15,56
833-05,833,9,64
833-06,833,6,168
834-01,834,14,999
834-02,834,1,109
835-01,835,13,599
836-01,836,20,12
836-02,836,2,22
836-03,836,7,9
836-04,836,10,109
836-05,836,13,599
836-06,836,6,168
836-07,836,18,9
837-01,837,16,29
838-01,838,16,29
839-01,839,19,7
839-02,839,1,109
839-03,839,5,695
839-04,839,9,64
839-05,839,15,56
839-06,839,17,39
839-07,839,6,168
839-08,839,7,9
839-09,839,16,29
839-10,839,13,599
840-01,840,14,999
841-01,841,3,55
841-02,841,16,29
842-01,842,19,7
842-02,842,2,22
842-03,842,17,39
842-04,842,10,109
842-05,842,9,64
842-06,842,3,55
842-07,842,13,599
842-08,842,20,12
842-09,842,14,999
842-10,842,12,114
843-01,843,14,999
843-02,843,4,15
844-01,844,4,15
844-02,844,14,999
844-03,844,9,64
844-04,844,5,695
845-01,845,14,999
845-02,845,16,29
845-03,845,4,15
845-04,845,20,12
845-05,845,10,109
845-06,845,7,9
845-07,845,13,599
845-08,845,18,9
845-09,845,19,7
846-01,846,13,599
846-02,846,6,168
846-03,846,17,39
846-04,846,10,109
846-05,846,19,7
846-06,846,3,55
846-07,846,20,12
846-08,846,15,56
846-09,846,18,9
846-10,846,1,109
847-01,847,14,999
847-02,847,5,695
847-03,847,18,9
847-04,847,9,64
847-05,847,20,12
847-06,847,8,10
847-07,847,13,599
847-08,847,19,7
847-09,847,15,56
848-01,848,16,29
848-02,848,19,7
848-03,848,7,9
848-04,848,15,56
848-05,848,11,109
848-06,848,5,695
848-07,848,9,64
848-08,848,3,55
848-09,848,13,599
849-01,849,12,114
849-02,849,18,9
849-03,849,14,999
849-04,849,9,64
849-05,849,11,109
849-06,849,7,9
850-01,850,11,109
850-02,850,2,22
850-03,850,5,695
851-01,851,1,109
851-02,851,9,64
851-03,851,4,15
851-04,851,19,7
852-01,852,20,12
853-01,853,13,599
853-02,853,3,55
853-03,853,1,109
853-04,853,2,22
853-05,853,10,109
853-06,853,12,114
853-07,853,14,999
853-08,853,17,39
853-09,853,20,12
854-01,854,8,10
854-02,854,1,109
854-03,854,2,22
854-04,854,9,64
854-05,854,15,56
855-01,855,17,39
855-02,855,4,15
856-01,856,10,109
856-02,856,1,109
856-03,856,7,9
856-04,856,17,39
856-05,856,12,114
856-06,856,4,15
856-07,856,16,29
857-01,857,11,109
858-01,858,11,109
858-02,858,9,64
858-03,858,4,15
858-04,858,7,9
858-05,858,3,55
858-06,858,14,999
859-01,859,11,109
859-02,859,8,10
859-03,859,19,7
859-04,859,17,39
859-05,859,20,12
859-06,859,1,109
859-07,859,3,55
859-08,859,9,64
859-09,859,16,29
860-01,860,18,9
860-02,860,15,56
860-03,860,7,9
860-04,860,6,168
860-05,860,20,12
860-06,860,9,64
860-07,860,10,109
860-08,860,1,109
860-09,860,12,114
861-01,861,5,695
861-02,861,8,10
861-03,861,13,599
861-04,861,11,109
861-05,861,1,109
861-06,861,7,9
862-01,862,15,56
862-02,862,8,10
862-03,862,17,39
862-04,862,20,12
862-05,862,1,109
862-06,862,2,22
862-07,862,4,15
862-08,862,10,109
862-09,862,5,695
863-01,863,8,10
863-02,863,2,22
863-03,863,10,109
863-04,863,1,109
863-05,863,18,9
863-06,863,12,114
863-07,863,4,15
864-01,864,15,56
865-01,865,17,39
865-02,865,12,114
865-03,865,13,599
865-04,865,1,109
865-05,865,11,109
865-06,865,16,29
866-01,866,5,695
866-02,866,10,109
866-03,866,6,168
866-04,866,2,22
866-05,866,17,39
866-06,866,15,56
866-07,866,19,7
867-01,867,17,39
867-02,867,14,999
867-03,867,16,29
867-04,867,6,168
867-05,867,8,10
867-06,867,7,9
867-07,867,13,599
868-01,868,13,599
868-02,868,14,999
868-03,868,2,22
868-04,868,7,9
868-05,868,15,56
868-06,868,19,7
868-07,868,6,168
869-01,869,11,109
869-02,869,3,55
869-03,869,6,168
869-04,869,8,10
869-05,869,5,695
869-06,869,2,22
870-01,870,12,114
870-02,870,16,29
870-03,870,15,56
871-01,871,19,7
871-02,871,12,114
872-01,872,13,599
872-02,872,11,109
872-03,872,20,12
872-04,872,5,695
872-05,872,14,999
872-06,872,8,10
872-07,872,16,29
872-08,872,15,56
872-09,872,9,64
873-01,873,11,109
873-02,873,2,22
873-03,873,13,599
874-01,874,16,29
874-02,874,9,64
874-03,874,13,599
874-04,874,19,7
875-01,875,6,168
875-02,875,17,39
875-03,875,18,9
875-04,875,8,10
875-05,875,15,56
875-06,875,9,64
875-07,875,1,109
875-08,875,13,599
876-01,876,17,39
876-02,876,9,64
876-03,876,18,9
876-04,876,10,109
876-05,876,6,168
876-06,876,3,55
876-07,876,2,22
876-08,876,19,7
876-09,876,20,12
876-10,876,5,695
877-01,877,18,9
877-02,877,17,39
877-03,877,14,999
877-04,877,5,695
877-05,877,6,168
877-06,877,20,12
877-07,877,11,109
877-08,877,12,114
878-01,878,2,22
878-02,878,11,109
878-03,878,15,56
878-04,878,16,29
878-05,878,14,999
879-01,879,8,10
879-02,879,18,9
879-03,879,4,15
879-04,879,11,109
880-01,880,17,39
880-02,880,7,9
880-03,880,14,999
880-04,880,6,168
880-05,880,8,10
881-01,881,5,695
881-02,881,16,29
881-03,881,19,7
881-04,881,9,64
881-05,881,12,114
881-06,881,7,9
882-01,882,8,10
882-02,882,3,55
882-03,882,4,15
882-04,882,11,109
883-01,883,10,109
883-02,883,16,29
884-01,884,6,168
884-02,884,16,29
884-03,884,8,10
884-04,884,1,109
884-05,884,11,109
884-06,884,20,12
884-07,884,9,64
885-01,885,3,55
885-02,885,19,7
885-03,885,8,10
885-04,885,15,56
886-01,886,4,15
886-02,886,8,10
886-03,886,2,22
886-04,886,20,12
886-05,886,6,168
886-06,886,1,109
886-07,886,15,56
886-08,886,18,9
886-09,886,7,9
887-01,887,7,9
887-02,887,13,599
887-03,887,19,7
888-01,888,4,15
888-02,888,2,22
888-03,888,10,109
888-04,888,7,9
888-05,888,14,999
888-06,888,13,599
888-07,888,15,56
889-01,889,9,64
889-02,889,4,15
889-03,889,15,56
889-04,889,20,12
889-05,889,18,9
889-06,889,6,168
889-07,889,7,9
889-08,889,16,29
890-01,890,13,599
890-02,890,20,12
890-03,890,2,22
890-04,890,17,39
890-05,890,3,55
891-01,891,3,55
891-02,891,19,7
891-03,891,1,109
891-04,891,14,999
891-05,891,10,109
891-06,891,12,114
892-01,892,15,56
892-02,892,20,12
892-03,892,4,15
892-04,892,9,64
893-01,893,6,168
893-02,893,15,56
893-03,893,5,695
893-04,893,18,9
893-05,893,4,15
894-01,894,20,12
894-02,894,1,109
894-03,894,9,64
894-04,894,19,7
894-05,894,11,109
894-06,894,16,29
894-07,894,4,15
894-08,894,15,56
895-01,895,9,64
895-02,895,17,39
895-03,895,13,599
895-04,895,3,55
896-01,896,17,39
896-02,896,4,15
896-03,896,8,10
896-04,896,13,599
896-05,896,16,29
896-06,896,2,22
896-07,896,6,168
896-08,896,5,695
896-09,896,14,999
896-10,896,11,109
897-01,897,4,15
897-02,897,17,39
897-03,897,14,999
898-01,898,4,15
898-02,898,3,55
898-03,898,18,9
898-04,898,14,999
899-01,899,7,9
899-02,899,18,9
899-03,899,15,56
900-01,900,9,64
900-02,900,16,29
900-03,900,14,999
900-04,900,1,109
900-05,900,3,55
901-01,901,3,55
901-02,901,4,15
901-03,901,18,9
902-01,902,6,168
902-02,902,1,109
902-03,902,20,12
902-04,902,11,109
902-05,902,15,56
902-06,902,12,114
902-07,902,17,39
902-08,902,16,29
902-09,902,7,9
902-10,902,4,15
903-01,903,2,22
903-02,903,3,55
903-03,903,9,64
903-04,903,13,599
904-01,904,6,168
905-01,905,7,9
905-02,905,14,999
905-03,905,11,109
905-04,905,10,109
905-05,905,1,109
905-06,905,17,39
906-01,906,5,695
906-02,906,14,999
906-03,906,13,599
906-04,906,9,64
906-05,906,6,168
906-06,906,4,15
906-07,906,2,22
907-01,907,17,39
908-01,908,8,10
908-02,908,4,15
908-03,908,12,114
908-04,908,20,12
908-05,908,5,695
908-06,908,10,109
909-01,909,8,10
909-02,909,17,39
909-03,909,4,15
909-04,909,12,114
910-01,910,15,56
910-02,910,11,109
910-03,910,20,12
910-04,910,14,999
910-05,910,4,15
910-06,910,12,114
910-07,910,2,22
910-08,910,1,109
910-09,910,13,599
911-01,911,12,114
911-02,911,14,999
911-03,911,2,22
911-04,911,1,109
911-05,911,19,7
911-06,911,13,599
911-07,911,6,168
911-08,911,10,109
912-01,912,4,15
913-01,913,5,695
913-02,913,13,599
914-01,914,1,109
914-02,914,2,22
914-03,914,3,55
914-04,914,18,9
914-05,914,14,999
914-06,914,12,114
914-07,914,9,64
915-01,915,9,64
915-02,915,15,56
915-03,915,3,55
915-04,915,18,9
915-05,915,13,599
915-06,915,4,15
915-07,915,7,9
915-08,915,17,39
915-09,915,12,114
916-01,916,18,9
916-02,916,15,56
916-03,916,14,999
916-04,916,12,114
916-05,916,7,9
916-06,916,10,109
916-07,916,16,29
916-08,916,13,599
916-09,916,11,109
917-01,917,11,109
917-02,917,6,168
917-03,917,4,15
917-04,917,15,56
917-05,917,5,695
917-06,917,13,599
917-07,917,7,9
917-08,917,8,10
917-09,917,19,7
918-01,918,4,15
918-02,918,13,599
918-03,918,12,114
918-04,918,5,695
918-05,918,15,56
918-06,918,8,10
918-07,918,16,29
918-08,918,2,22
919-01,919,15,56
919-02,919,14,999
920-01,920,16,29
921-01,921,17,39
921-02,921,1,109
921-03,921,20,12
921-04,921,2,22
921-05,921,13,599
921-06,921,8,10
921-07,921,14,999
922-01,922,20,12
923-01,923,3,55
924-01,924,2,22
924-02,924,5,695
924-03,924,15,56
924-04,924,1,109
924-05,924,12,114
925-01,925,12,114
925-02,925,6,168
926-01,926,15,56
926-02,926,7,9
926-03,926,1,109
926-04,926,19,7
926-05,926,16,29
927-01,927,9,64
927-02,927,12,114
927-03,927,20,12
927-04,927,17,39
927-05,927,16,29
927-06,927,18,9
927-07,927,5,695
927-08,927,10,109
927-09,927,14,999
928-01,928,11,109
928-02,928,18,9
928-03,928,13,599
928-04,928,1,109
928-05,928,4,15
928-06,928,2,22
928-07,928,20,12
928-08,928,5,695
928-09,928,14,999
929-01,929,18,9
929-02,929,11,109
929-03,929,1,109
929-04,929,4,15
929-05,929,14,999
929-06,929,9,64
929-07,929,3,55
929-08,929,12,114
929-09,929,19,7
930-01,930,7,9
930-02,930,4,15
930-03,930,3,55
930-04,930,5,695
930-05,930,18,9
930-06,930,12,114
930-07,930,1,109
930-08,930,14,999
931-01,931,15,56
932-01,932,10,109
932-02,932,8,10
932-03,932,15,56
932-04,932,20,12
932-05,932,17,39
932-06,932,14,999
932-07,932,19,7
932-08,932,16,29
932-09,932,5,695
933-01,933,16,29
933-02,933,5,695
933-03,933,3,55
934-01,934,5,695
934-02,934,10,109
935-01,935,7,9
935-02,935,9,64
935-03,935,20,12
935-04,935,11,109
936-01,936,11,109
936-02,936,18,9
936-03,936,1,109
936-04,936,8,10
936-05,936,2,22
936-06,936,7,9
936-07,936,17,39
937-01,937,17,39
937-02,937,12,114
937-03,937,3,55
937-04,937,5,695
938-01,938,16,29
938-02,938,4,15
938-03,938,17,39
939-01,939,15,56
939-02,939,4,15
939-03,939,11,109
939-04,939,10,109
939-05,939,16,29
940-01,940,12,114
940-02,940,7,9
940-03,940,18,9
940-04,940,3,55
940-05,940,10,109
940-06,940,19,7
940-07,940,2,22
940-08,940,11,109
941-01,941,15,56
941-02,941,17,39
941-03,941,14,999
941-04,941,7,9
941-05,941,9,64
942-01,942,5,695
942-02,942,1,109
942-03,942,14,999
942-04,942,10,109
942-05,942,16,29
942-06,942,18,9
943-01,943,1,109
943-02,943,17,39
943-03,943,8,10
943-04,943,19,7
943-05,943,14,999
943-06,943,5,695
944-01,944,5,695
944-02,944,1,109
944-03,944,10,109
944-04,944,20,12
944-05,944,2,22
944-06,944,16,29
944-07,944,12,114
945-01,945,6,168
945-02,945,7,9
945-03,945,3,55
945-04,945,9,64
945-05,945,16,29
945-06,945,1,109
945-07,945,13,599
945-08,945,18,9
945-09,945,17,39
946-01,946,13,599
946-02,946,8,10
946-03,946,2,22
946-04,946,19,7
946-05,946,17,39
946-06,946,6,168
946-07,946,18,9
946-08,946,10,109
946-09,946,3,55
947-01,947,7,9
947-02,947,3,55
947-03,947,4,15
947-04,947,5,695
948-01,948,17,39
948-02,948,4,15
948-03,948,1,109
948-04,948,20,12
948-05,948,12,114
948-06,948,10,109
948-07,948,16,29
948-08,948,18,9
948-09,948,3,55
948-10,948,9,64
949-01,949,5,695
949-02,949,11,109
949-03,949,18,9
949-04,949,3,55
949-05,949,7,9
950-01,950,5,695
950-02,950,10,109
950-03,950,16,29
950-04,950,18,9
950-05,950,9,64
950-06,950,13,599
950-07,950,20,12
950-08,950,6,168
950-09,950,17,39
951-01,951,3,55
951-02,951,11,109
951-03,951,1,109
951-04,951,19,7
951-05,951,10,109
951-06,951,8,10
951-07,951,9,64
951-08,951,12,114
951-09,951,18,9
952-01,952,10,109
952-02,952,15,56
952-03,952,7,9
952-04,952,9,64
952-05,952,12,114
953-01,953,14,999
953-02,953,9,64
953-03,953,13,599
953-04,953,1,109
953-05,953,15,56
953-06,953,12,114
953-07,953,17,39
953-08,953,8,10
953-09,953,16,29
953-10,953,19,7
954-01,954,9,64
954-02,954,4,15
954-03,954,12,114
954-04,954,16,29
954-05,954,2,22
955-01,955,12,114
955-02,955,4,15
955-03,955,7,9
956-01,956,1,109
956-02,956,11,109
956-03,956,8,10
956-04,956,18,9
956-05,956,19,7
956-06,956,4,15
957-01,957,4,15
958-01,958,6,168
958-02,958,3,55
958-03,958,8,10
958-04,958,17,39
958-05,958,20,12
958-06,958,7,9
958-07,958,9,64
958-08,958,11,109
958-09,958,12,114
959-01,959,15,56
960-01,960,6,168
960-02,960,20,12
961-01,961,6,168
962-01,962,9,64
962-02,962,15,56
962-03,962,5,695
962-04,962,10,109
962-05,962,20,12
962-06,962,18,9
962-07,962,14,999
962-08,962,1,109
962-09,962,13,599
963-01,963,5,695
963-02,963,18,9
963-03,963,9,64
963-04,963,6,168
964-01,964,2,22
964-02,964,4,15
964-03,964,12,114
964-04,964,16,29
964-05,964,1,109
964-06,964,18,9
964-07,964,17,39
964-08,964,6,168
965-01,965,19,7
965-02,965,20,12
965-03,965,12,114
965-04,965,7,9
965-05,965,14,999
965-06,965,11,109
966-01,966,9,64
967-01,967,15,56
967-02,967,16,29
968-01,968,6,168
968-02,968,19,7
968-03,968,16,29
968-04,968,17,39
968-05,968,15,56
968-06,968,7,9
968-07,968,10,109
968-08,968,8,10
968-09,968,3,55
968-10,968,2,22
969-01,969,2,22
969-02,969,12,114
969-03,969,11,109
970-01,970,3,55
970-02,970,17,39
970-03,970,16,29
970-04,970,6,168
971-01,971,5,695
971-02,971,16,29
972-01,972,16,29
972-02,972,19,7
972-03,972,7,9
972-04,972,9,64
973-01,973,17,39
973-02,973,20,12
973-03,973,18,9
973-04,973,11,109
973-05,973,8,10
974-01,974,4,15
974-02,974,5,695
974-03,974,1,109
974-04,974,15,56
974-05,974,3,55
974-06,974,6,168
974-07,974,2,22
974-08,974,19,7
974-09,974,18,9
974-10,974,10,109
975-01,975,16,29
976-01,976,14,999
976-02,976,17,39
976-03,976,3,55
976-04,976,18,9
976-05,976,13,599
977-01,977,9,64
977-02,977,11,109
977-03,977,4,15
977-04,977,1,109
977-05,977,8,10
977-06,977,17,39
977-07,977,15,56
977-08,977,2,22
978-01,978,9,64
978-02,978,10,109
978-03,978,16,29
978-04,978,17,39
979-01,979,15,56
979-02,979,3,55
979-03,979,8,10
980-01,980,15,56
980-02,980,20,12
980-03,980,14,999
980-04,980,9,64
980-05,980,12,114
980-06,980,16,29
980-07,980,8,10
981-01,981,16,29
982-01,982,1,109
982-02,982,11,109
982-03,982,6,168
982-04,982,4,15
983-01,983,16,29
983-02,983,19,7
983-03,983,7,9
983-04,983,20,12
983-05,983,12,114
983-06,983,9,64
983-07,983,3,55
983-08,983,2,22
983-09,983,11,109
983-10,983,18,9
984-01,984,15,56
984-02,984,12,114
985-01,985,10,109
985-02,985,19,7
985-03,985,2,22
985-04,985,8,10
985-05,985,16,29
985-06,985,14,999
985-07,985,7,9
985-08,985,5,695
985-09,985,1,109
986-01,986,7,9
986-02,986,18,9
986-03,986,4,15
986-04,986,19,7
986-05,986,10,109
986-06,986,6,168
986-07,986,5,695
986-08,986,17,39
986-09,986,2,22
986-10,986,12,114
987-01,987,5,695
987-02,987,18,9
987-03,987,17,39
987-04,987,12,114
987-05,987,4,15
987-06,987,9,64
987-07,987,8,10
988-01,988,13,599
988-02,988,2,22
988-03,988,4,15
988-04,988,14,999
988-05,988,19,7
988-06,988,18,9
988-07,988,1,109
988-08,988,12,114
988-09,988,6,168
989-01,989,16,29
989-02,989,17,39
989-03,989,3,55
989-04,989,8,10
989-05,989,12,114
989-06,989,10,109
990-01,990,15,56
990-02,990,8,10
990-03,990,10,109
990-04,990,12,114
990-05,990,14,999
990-06,990,13,599
991-01,991,3,55
991-02,991,11,109
991-03,991,8,10
991-04,991,16,29
991-05,991,17,39
991-06,991,4,15
991-07,991,2,22
992-01,992,19,7
992-02,992,6,168
992-03,992,12,114
993-01,993,1,109
993-02,993,2,22
993-03,993,19,7
993-04,993,20,12
993-05,993,14,999
993-06,993,16,29
993-07,993,9,64
993-08,993,4,15
994-01,994,20,12
995-01,995,7,9
995-02,995,8,10
995-03,995,14,999
995-04,995,1,109
995-05,995,10,109
995-06,995,20,12
996-01,996,8,10
996-02,996,7,9
997-01,997,6,168
997-02,997,5,695
998-01,998,16,29
998-02,998,13,599
998-03,998,15,56
998-04,998,17,39
998-05,998,3,55
998-06,998,4,15
998-07,998,11,109
999-01,999,1,109
999-02,999,9,64
999-03,999,18,9
999-04,999,19,7
999-05,999,14,999
999-06,999,4,15
1000-01,1000,2,22
1000-02,1000,7,9
1001-01,1001,7,9
1001-02,1001,1,109
1002-01,1002,7,9
1002-02,1002,17,39
1002-03,1002,2,22
1002-04,1002,5,695
1002-05,1002,15,56
1002-06,1002,19,7
1002-07,1002,4,15
1002-08,1002,3,55
1003-01,1003,18,9
1003-02,1003,4,15
1003-03,1003,3,55
1003-04,1003,20,12
1004-01,1004,14,999
1004-02,1004,4,15
1004-03,1004,15,56
1004-04,1004,20,12
1005-01,1005,1,109
1005-02,1005,4,15
1005-03,1005,14,999
1005-04,1005,12,114
1005-05,1005,5,695
1005-06,1005,11,109
1005-07,1005,20,12
1005-08,1005,3,55
1005-09,1005,15,56
1005-10,1005,2,22
1006-01,1006,19,7
1006-02,1006,16,29
1006-03,1006,14,999
1006-04,1006,2,22
1006-05,1006,10,109
1007-01,1007,14,999
1007-02,1007,18,9
1007-03,1007,17,39
1007-04,1007,20,12
1007-05,1007,5,695
1007-06,1007,10,109
1007-07,1007,19,7
1008-01,1008,19,7
1008-02,1008,4,15
1008-03,1008,12,114
1008-04,1008,7,9
1008-05,1008,17,39
1008-06,1008,16,29
1009-01,1009,8,10
1009-02,1009,1,109
1009-03,1009,12,114
1009-04,1009,14,999
1009-05,1009,7,9
1009-06,1009,13,599
1010-01,1010,16,29
1010-02,1010,3,55
1010-03,1010,1,109
1010-04,1010,4,15
1010-05,1010,6,168
1010-06,1010,15,56
1010-07,1010,9,64
1010-08,1010,5,695
1011-01,1011,18,9
